"cycle","variable","original_variable","module","r_class","n_distinct_observed","n_missing","pct_missing"
"2013-2014","quest__FSD041","FSD041","Questionnaire","numeric",3,6847,67.29238329238329
"2013-2014","quest__FSD052","FSD052","Questionnaire","numeric",3,8986,88.31449631449631
"2013-2014","quest__FSD061","FSD061","Questionnaire","numeric",3,6847,67.29238329238329
"2013-2014","quest__FSD071","FSD071","Questionnaire","numeric",2,6847,67.29238329238329
"2013-2014","quest__FSD081","FSD081","Questionnaire","numeric",4,6847,67.29238329238329
"2013-2014","quest__FSD092","FSD092","Questionnaire","numeric",2,8594,84.46191646191646
"2013-2014","quest__FSD102","FSD102","Questionnaire","numeric",3,9892,97.21867321867322
"2013-2014","quest__FSD032D","FSD032D","Questionnaire","numeric",4,3542,34.81081081081081
"2013-2014","quest__FSD032E","FSD032E","Questionnaire","numeric",4,3542,34.81081081081081
"2013-2014","quest__FSD032F","FSD032F","Questionnaire","numeric",4,3542,34.81081081081081
"2013-2014","quest__FSD111","FSD111","Questionnaire","numeric",2,9096,89.39557739557739
"2013-2014","quest__FSD122","FSD122","Questionnaire","numeric",2,9096,89.39557739557739
"2013-2014","quest__FSD132","FSD132","Questionnaire","numeric",3,10114,99.4004914004914
"2013-2014","quest__FSD141","FSD141","Questionnaire","numeric",2,9096,89.39557739557739
"2013-2014","quest__FSD146","FSD146","Questionnaire","numeric",2,9096,89.39557739557739
"2013-2014","quest__FSDHH","FSDHH","Questionnaire","numeric",4,122,1.199017199017199
"2013-2014","quest__FSDAD","FSDAD","Questionnaire","numeric",4,122,1.199017199017199
"2013-2014","quest__FSDCH","FSDCH","Questionnaire","numeric",4,3543,34.82063882063882
"2013-2014","quest__FSD151","FSD151","Questionnaire","numeric",3,116,1.1400491400491402
"2013-2014","quest__FSQ165","FSQ165","Questionnaire","numeric",4,116,1.1400491400491402
"2013-2014","quest__FSQ012","FSQ012","Questionnaire","numeric",4,6428,63.17444717444718
"2013-2014","quest__FSD012N","FSD012N","Questionnaire","numeric",9,7298,71.72481572481573
"2013-2014","quest__FSD230","FSD230","Questionnaire","numeric",3,7298,71.72481572481573
"2013-2014","quest__FSD225","FSD225","Questionnaire","numeric",139,7299,71.73464373464373
"2013-2014","quest__FSQ235","FSQ235","Questionnaire","numeric",364,7298,71.72481572481573
"2013-2014","quest__FSQ162","FSQ162","Questionnaire","numeric",4,1909,18.76167076167076
"2013-2014","quest__FSD650ZC","FSD650ZC","Questionnaire","numeric",3,8572,84.24570024570025
"2013-2014","quest__FSD660ZC","FSD660ZC","Questionnaire","numeric",2,9339,91.78378378378378
"2013-2014","quest__FSD675","FSD675","Questionnaire","numeric",3,7203,70.79115479115478
"2013-2014","quest__FSD680","FSD680","Questionnaire","numeric",3,7608,74.77149877149877
"2013-2014","quest__FSD670ZC","FSD670ZC","Questionnaire","numeric",44,7203,70.79115479115478
"2013-2014","quest__FSQ690","FSQ690","Questionnaire","numeric",3,7202,70.78132678132678
"2013-2014","quest__FSQ695","FSQ695","Questionnaire","numeric",10,8532,83.85257985257985
"2013-2014","quest__FSD650ZW","FSD650ZW","Questionnaire","numeric",2,9934,97.63144963144963
"2013-2014","quest__FSD660ZW","FSD660ZW","Questionnaire","numeric",2,10103,99.29238329238329
"2013-2014","quest__FSD670ZW","FSD670ZW","Questionnaire","numeric",23,10103,99.29238329238329
"2013-2014","quest__HEQ010","HEQ010","Questionnaire","numeric",3,1603,15.754299754299755
"2013-2014","quest__HEQ020","HEQ020","Questionnaire","numeric",3,10109,99.35135135135134
"2013-2014","quest__HEQ030","HEQ030","Questionnaire","numeric",3,1603,15.754299754299755
"2013-2014","quest__HEQ040","HEQ040","Questionnaire","numeric",3,10099,99.25307125307125
"2013-2014","quest__HIQ011","HIQ011","Questionnaire","numeric",4,0,0
"2013-2014","quest__HIQ031A","HIQ031A","Questionnaire","numeric",3,5354,52.619164619164614
"2013-2014","quest__HIQ031B","HIQ031B","Questionnaire","numeric",1,8949,87.95085995085995
"2013-2014","quest__HIQ031C","HIQ031C","Questionnaire","numeric",1,10164,99.89189189189189
"2013-2014","quest__HIQ031D","HIQ031D","Questionnaire","numeric",1,7773,76.3931203931204
"2013-2014","quest__HIQ031E","HIQ031E","Questionnaire","numeric",1,10122,99.47911547911548
"2013-2014","quest__HIQ031F","HIQ031F","Questionnaire","numeric",1,9935,97.64127764127764
"2013-2014","quest__HIQ031G","HIQ031G","Questionnaire","numeric",1,10165,99.9017199017199
"2013-2014","quest__HIQ031H","HIQ031H","Questionnaire","numeric",1,9612,94.46683046683046
"2013-2014","quest__HIQ031I","HIQ031I","Questionnaire","numeric",1,9969,97.97542997542998
"2013-2014","quest__HIQ031J","HIQ031J","Questionnaire","numeric",1,9942,97.71007371007371
"2013-2014","quest__HIQ031AA","HIQ031AA","Questionnaire","numeric",1,10167,99.92137592137593
"2013-2014","quest__HIQ260","HIQ260","Questionnaire","numeric",4,9915,97.44471744471744
"2013-2014","quest__HIQ105","HIQ105","Questionnaire","numeric",2,9241,90.82063882063882
"2013-2014","quest__HIQ270","HIQ270","Questionnaire","numeric",4,1572,15.449631449631449
"2013-2014","quest__HIQ210","HIQ210","Questionnaire","numeric",3,1572,15.449631449631449
"2013-2014","quest__HOD050","HOD050","Questionnaire","numeric",15,121,1.1891891891891893
"2013-2014","quest__HOQ065","HOQ065","Questionnaire","numeric",5,121,1.1891891891891893
"2013-2014","quest__HUQ010","HUQ010","Questionnaire","numeric",7,0,0
"2013-2014","quest__HUQ020","HUQ020","Questionnaire","numeric",5,406,3.9901719901719903
"2013-2014","quest__HUQ030","HUQ030","Questionnaire","numeric",3,0,0
"2013-2014","quest__HUQ041","HUQ041","Questionnaire","numeric",7,1194,11.734643734643734
"2013-2014","quest__HUQ051","HUQ051","Questionnaire","numeric",10,0,0
"2013-2014","quest__HUQ061","HUQ061","Questionnaire","numeric",7,8888,87.35135135135135
"2013-2014","quest__HUQ071","HUQ071","Questionnaire","numeric",3,0,0
"2013-2014","quest__HUD080","HUD080","Questionnaire","numeric",6,9248,90.8894348894349
"2013-2014","quest__HUQ090","HUQ090","Questionnaire","numeric",4,1165,11.449631449631449
"2013-2014","quest__IMQ011","IMQ011","Questionnaire","numeric",5,668,6.565110565110565
"2013-2014","quest__IMQ020","IMQ020","Questionnaire","numeric",5,0,0
"2013-2014","quest__IMQ040","IMQ040","Questionnaire","numeric",3,7087,69.65110565110565
"2013-2014","quest__IMQ070","IMQ070","Questionnaire","numeric",3,7249,71.24324324324324
"2013-2014","quest__IMQ080","IMQ080","Questionnaire","numeric",4,9575,94.1031941031941
"2013-2014","quest__IMQ090","IMQ090","Questionnaire","numeric",44,9298,91.38083538083538
"2013-2014","quest__IMQ045","IMQ045","Questionnaire","numeric",4,9298,91.38083538083538
"2013-2014","quest__INQ020","INQ020","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ012","INQ012","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ030","INQ030","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ060","INQ060","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ080","INQ080","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ090","INQ090","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ132","INQ132","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ140","INQ140","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__INQ150","INQ150","Questionnaire","numeric",4,123,1.2088452088452089
"2013-2014","quest__IND235","IND235","Questionnaire","numeric",14,369,3.6265356265356266
"2013-2014","quest__INDFMMPI","INDFMMPI","Questionnaire","numeric",403,1066,10.476658476658477
"2013-2014","quest__INDFMMPC","INDFMMPC","Questionnaire","numeric",5,369,3.6265356265356266
"2013-2014","quest__INQ244","INQ244","Questionnaire","numeric",4,4661,45.80835380835381
"2013-2014","quest__IND247","IND247","Questionnaire","numeric",8,5366,52.73710073710074
"2013-2014","quest__MCQ010","MCQ010","Questionnaire","numeric",4,406,3.9901719901719903
"2013-2014","quest__MCQ025","MCQ025","Questionnaire","numeric",76,8637,84.88452088452088
"2013-2014","quest__MCQ035","MCQ035","Questionnaire","numeric",3,8637,84.88452088452088
"2013-2014","quest__MCQ040","MCQ040","Questionnaire","numeric",3,9236,90.77149877149877
"2013-2014","quest__MCQ050","MCQ050","Questionnaire","numeric",3,9236,90.77149877149877
"2013-2014","quest__AGQ030","AGQ030","Questionnaire","numeric",3,9236,90.77149877149877
"2013-2014","quest__MCQ053","MCQ053","Questionnaire","numeric",4,406,3.9901719901719903
"2013-2014","quest__MCQ070","MCQ070","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ075","MCQ075","Questionnaire","numeric",5,10013,98.40786240786241
"2013-2014","quest__MCQ080","MCQ080","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ082","MCQ082","Questionnaire","numeric",3,1603,15.754299754299755
"2013-2014","quest__MCQ084","MCQ084","Questionnaire","numeric",3,8335,81.91646191646191
"2013-2014","quest__MCQ086","MCQ086","Questionnaire","numeric",3,1603,15.754299754299755
"2013-2014","quest__MCQ092","MCQ092","Questionnaire","numeric",4,1603,15.754299754299755
"2013-2014","quest__MCD093","MCD093","Questionnaire","numeric",5,9443,92.80589680589681
"2013-2014","quest__MCQ149","MCQ149","Questionnaire","numeric",2,9743,95.75429975429975
"2013-2014","quest__MCQ151","MCQ151","Questionnaire","numeric",4,10137,99.62653562653563
"2013-2014","quest__MCQ160A","MCQ160A","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180A","MCQ180A","Questionnaire","numeric",80,8667,85.17936117936118
"2013-2014","quest__MCQ195","MCQ195","Questionnaire","numeric",6,8667,85.17936117936118
"2013-2014","quest__MCQ160N","MCQ160N","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180N","MCQ180N","Questionnaire","numeric",64,9941,97.7002457002457
"2013-2014","quest__MCQ160B","MCQ160B","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180B","MCQ180B","Questionnaire","numeric",55,9993,98.21130221130221
"2013-2014","quest__MCQ160C","MCQ160C","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180C","MCQ180C","Questionnaire","numeric",56,9943,97.71990171990173
"2013-2014","quest__MCQ160D","MCQ160D","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180D","MCQ180D","Questionnaire","numeric",53,10039,98.66339066339066
"2013-2014","quest__MCQ160E","MCQ160E","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180E","MCQ180E","Questionnaire","numeric",54,9946,97.74938574938575
"2013-2014","quest__MCQ160F","MCQ160F","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180F","MCQ180F","Questionnaire","numeric",52,9973,98.01474201474201
"2013-2014","quest__MCQ160G","MCQ160G","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ180G","MCQ180G","Questionnaire","numeric",43,10080,99.06633906633907
"2013-2014","quest__MCQ160M","MCQ160M","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ170M","MCQ170M","Questionnaire","numeric",3,9574,94.09336609336609
"2013-2014","quest__MCQ180M","MCQ180M","Questionnaire","numeric",74,9574,94.09336609336609
"2013-2014","quest__MCQ160K","MCQ160K","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ170K","MCQ170K","Questionnaire","numeric",3,9855,96.85503685503686
"2013-2014","quest__MCQ180K","MCQ180K","Questionnaire","numeric",76,9855,96.85503685503686
"2013-2014","quest__MCQ160L","MCQ160L","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ170L","MCQ170L","Questionnaire","numeric",3,9941,97.7002457002457
"2013-2014","quest__MCQ180L","MCQ180L","Questionnaire","numeric",61,9941,97.7002457002457
"2013-2014","quest__MCQ160O","MCQ160O","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ203","MCQ203","Questionnaire","numeric",3,1703,16.73710073710074
"2013-2014","quest__MCQ206","MCQ206","Questionnaire","numeric",56,10018,98.45700245700245
"2013-2014","quest__MCQ220","MCQ220","Questionnaire","numeric",2,4406,43.302211302211305
"2013-2014","quest__MCQ230A","MCQ230A","Questionnaire","numeric",28,9628,94.62407862407862
"2013-2014","quest__MCQ230B","MCQ230B","Questionnaire","numeric",20,10114,99.4004914004914
"2013-2014","quest__MCQ230C","MCQ230C","Questionnaire","numeric",4,10171,99.96068796068796
"2013-2014","quest__MCQ230D","MCQ230D","Questionnaire","numeric",1,10173,99.98034398034397
"2013-2014","quest__MCQ240A","MCQ240A","Questionnaire","numeric",8,10164,99.89189189189189
"2013-2014","quest__MCQ240AA","MCQ240AA","Questionnaire","numeric",3,10172,99.97051597051598
"2013-2014","quest__MCQ240B","MCQ240B","Questionnaire","numeric",4,10171,99.96068796068796
"2013-2014","quest__MCQ240BB","MCQ240BB","Questionnaire","numeric",10,10163,99.88206388206389
"2013-2014","quest__MCQ240C","MCQ240C","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__MCQ240CC","MCQ240CC","Questionnaire","numeric",17,10157,99.82309582309583
"2013-2014","quest__MCQ240D","MCQ240D","Questionnaire","numeric",3,10172,99.97051597051598
"2013-2014","quest__MCQ240DD","MCQ240DD","Questionnaire","numeric",24,10142,99.67567567567568
"2013-2014","quest__MCQ240DK","MCQ240DK","Questionnaire","numeric",4,10171,99.96068796068796
"2013-2014","quest__MCQ240E","MCQ240E","Questionnaire","numeric",44,10074,99.007371007371
"2013-2014","quest__MCQ240F","MCQ240F","Questionnaire","numeric",28,10138,99.63636363636364
"2013-2014","quest__MCQ240G","MCQ240G","Questionnaire","numeric",25,10147,99.72481572481573
"2013-2014","quest__MCQ240H","MCQ240H","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__MCQ240I","MCQ240I","Questionnaire","numeric",0,10175,100
"2013-2014","quest__MCQ240J","MCQ240J","Questionnaire","numeric",9,10163,99.88206388206389
"2013-2014","quest__MCQ240K","MCQ240K","Questionnaire","numeric",4,10171,99.96068796068796
"2013-2014","quest__MCQ240L","MCQ240L","Questionnaire","numeric",5,10170,99.95085995085995
"2013-2014","quest__MCQ240M","MCQ240M","Questionnaire","numeric",5,10170,99.95085995085995
"2013-2014","quest__MCQ240N","MCQ240N","Questionnaire","numeric",19,10154,99.79361179361179
"2013-2014","quest__MCQ240O","MCQ240O","Questionnaire","numeric",11,10164,99.89189189189189
"2013-2014","quest__MCQ240P","MCQ240P","Questionnaire","numeric",31,10133,99.58722358722358
"2013-2014","quest__MCQ240Q","MCQ240Q","Questionnaire","numeric",4,10171,99.96068796068796
"2013-2014","quest__MCQ240R","MCQ240R","Questionnaire","numeric",0,10175,100
"2013-2014","quest__MCQ240S","MCQ240S","Questionnaire","numeric",10,10165,99.9017199017199
"2013-2014","quest__MCQ240T","MCQ240T","Questionnaire","numeric",3,10172,99.97051597051598
"2013-2014","quest__MCQ240U","MCQ240U","Questionnaire","numeric",30,10107,99.33169533169533
"2013-2014","quest__MCQ240V","MCQ240V","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__MCQ240W","MCQ240W","Questionnaire","numeric",43,10070,98.96805896805897
"2013-2014","quest__MCQ240X","MCQ240X","Questionnaire","numeric",31,10118,99.43980343980344
"2013-2014","quest__MCQ240Y","MCQ240Y","Questionnaire","numeric",3,10172,99.97051597051598
"2013-2014","quest__MCQ240Z","MCQ240Z","Questionnaire","numeric",2,10172,99.97051597051598
"2013-2014","quest__MCQ300A","MCQ300A","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ300B","MCQ300B","Questionnaire","numeric",4,1603,15.754299754299755
"2013-2014","quest__MCQ300C","MCQ300C","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__MCQ365A","MCQ365A","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ365B","MCQ365B","Questionnaire","numeric",2,3711,36.47174447174447
"2013-2014","quest__MCQ365C","MCQ365C","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ365D","MCQ365D","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ370A","MCQ370A","Questionnaire","numeric",4,3711,36.47174447174447
"2013-2014","quest__MCQ370B","MCQ370B","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__MCQ370C","MCQ370C","Questionnaire","numeric",4,3711,36.47174447174447
"2013-2014","quest__MCQ370D","MCQ370D","Questionnaire","numeric",4,3711,36.47174447174447
"2013-2014","quest__MCQ380","MCQ380","Questionnaire","numeric",6,8335,81.91646191646191
"2013-2014","quest__OCD150","OCD150","Questionnaire","numeric",4,3716,36.52088452088452
"2013-2014","quest__OCQ180","OCQ180","Questionnaire","numeric",90,6830,67.12530712530712
"2013-2014","quest__OCQ210","OCQ210","Questionnaire","numeric",4,9164,90.06388206388206
"2013-2014","quest__OCQ260","OCQ260","Questionnaire","numeric",7,6732,66.16216216216216
"2013-2014","quest__OCD270","OCD270","Questionnaire","numeric",86,6732,66.16216216216216
"2013-2014","quest__OCQ380","OCQ380","Questionnaire","numeric",8,7359,72.32432432432432
"2013-2014","quest__OCD390G","OCD390G","Questionnaire","numeric",6,3716,36.52088452088452
"2013-2014","quest__OCD395","OCD395","Questionnaire","numeric",80,6732,66.16216216216216
"2013-2014","quest__OHQ030","OHQ030","Questionnaire","numeric",9,407,4
"2013-2014","quest__OHQ033","OHQ033","Questionnaire","numeric",7,1057,10.388206388206388
"2013-2014","quest__OHQ770","OHQ770","Questionnaire","numeric",3,1057,10.388206388206388
"2013-2014","quest__OHQ780A","OHQ780A","Questionnaire","numeric",2,9085,89.28746928746929
"2013-2014","quest__OHQ780B","OHQ780B","Questionnaire","numeric",1,10110,99.36117936117937
"2013-2014","quest__OHQ780C","OHQ780C","Questionnaire","numeric",1,9967,97.95577395577395
"2013-2014","quest__OHQ780D","OHQ780D","Questionnaire","numeric",1,10150,99.75429975429975
"2013-2014","quest__OHQ780E","OHQ780E","Questionnaire","numeric",1,10154,99.79361179361179
"2013-2014","quest__OHQ780F","OHQ780F","Questionnaire","numeric",1,10170,99.95085995085995
"2013-2014","quest__OHQ780G","OHQ780G","Questionnaire","numeric",1,10099,99.25307125307125
"2013-2014","quest__OHQ780H","OHQ780H","Questionnaire","numeric",1,10130,99.55773955773955
"2013-2014","quest__OHQ780I","OHQ780I","Questionnaire","numeric",1,10128,99.53808353808353
"2013-2014","quest__OHQ780J","OHQ780J","Questionnaire","numeric",1,10140,99.65601965601965
"2013-2014","quest__OHQ780K","OHQ780K","Questionnaire","numeric",1,10088,99.14496314496316
"2013-2014","quest__OHQ555G","OHQ555G","Questionnaire","numeric",3,7410,72.82555282555283
"2013-2014","quest__OHQ555Q","OHQ555Q","Questionnaire","numeric",24,7452,73.23832923832924
"2013-2014","quest__OHQ555U","OHQ555U","Questionnaire","numeric",2,7458,73.29729729729729
"2013-2014","quest__OHQ560G","OHQ560G","Questionnaire","numeric",3,7458,73.29729729729729
"2013-2014","quest__OHQ560Q","OHQ560Q","Questionnaire","numeric",25,7489,73.6019656019656
"2013-2014","quest__OHQ560U","OHQ560U","Questionnaire","numeric",2,7490,73.6117936117936
"2013-2014","quest__OHQ565","OHQ565","Questionnaire","numeric",3,7410,72.82555282555283
"2013-2014","quest__OHQ570Q","OHQ570Q","Questionnaire","numeric",15,9946,97.74938574938575
"2013-2014","quest__OHQ570U","OHQ570U","Questionnaire","numeric",2,9956,97.84766584766584
"2013-2014","quest__OHQ575G","OHQ575G","Questionnaire","numeric",3,9956,97.84766584766584
"2013-2014","quest__OHQ575Q","OHQ575Q","Questionnaire","numeric",18,9992,98.2014742014742
"2013-2014","quest__OHQ575U","OHQ575U","Questionnaire","numeric",2,9994,98.22113022113022
"2013-2014","quest__OHQ580","OHQ580","Questionnaire","numeric",3,7410,72.82555282555283
"2013-2014","quest__OHQ585Q","OHQ585Q","Questionnaire","numeric",16,10052,98.7911547911548
"2013-2014","quest__OHQ585U","OHQ585U","Questionnaire","numeric",2,10058,98.85012285012284
"2013-2014","quest__OHQ590G","OHQ590G","Questionnaire","numeric",3,10058,98.85012285012284
"2013-2014","quest__OHQ590Q","OHQ590Q","Questionnaire","numeric",14,10096,99.22358722358723
"2013-2014","quest__OHQ590U","OHQ590U","Questionnaire","numeric",2,10096,99.22358722358723
"2013-2014","quest__OHQ610","OHQ610","Questionnaire","numeric",3,6494,63.82309582309582
"2013-2014","quest__OHQ612","OHQ612","Questionnaire","numeric",3,6494,63.82309582309582
"2013-2014","quest__OHQ614","OHQ614","Questionnaire","numeric",3,6494,63.82309582309582
"2013-2014","quest__OHQ620","OHQ620","Questionnaire","numeric",6,5362,52.697788697788695
"2013-2014","quest__OHQ640","OHQ640","Questionnaire","numeric",6,5362,52.697788697788695
"2013-2014","quest__OHQ680","OHQ680","Questionnaire","numeric",6,5362,52.697788697788695
"2013-2014","quest__OHQ835","OHQ835","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ845","OHQ845","Questionnaire","numeric",7,407,4
"2013-2014","quest__OHQ848G","OHQ848G","Questionnaire","numeric",4,6714,65.98525798525799
"2013-2014","quest__OHQ848Q","OHQ848Q","Questionnaire","numeric",7,6803,66.85995085995086
"2013-2014","quest__OHQ849","OHQ849","Questionnaire","numeric",6,6761,66.44717444717445
"2013-2014","quest__OHQ850","OHQ850","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ855","OHQ855","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ860","OHQ860","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ865","OHQ865","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ870","OHQ870","Questionnaire","numeric",9,5362,52.697788697788695
"2013-2014","quest__OHQ875","OHQ875","Questionnaire","numeric",9,5362,52.697788697788695
"2013-2014","quest__OHQ880","OHQ880","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ885","OHQ885","Questionnaire","numeric",3,5362,52.697788697788695
"2013-2014","quest__OHQ895","OHQ895","Questionnaire","numeric",4,8886,87.33169533169533
"2013-2014","quest__OHQ900","OHQ900","Questionnaire","numeric",6,9091,89.34643734643734
"2013-2014","quest__OSQ010A","OSQ010A","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__OSQ010B","OSQ010B","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__OSQ010C","OSQ010C","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__OSQ020A","OSQ020A","Questionnaire","numeric",4,10092,99.18427518427518
"2013-2014","quest__OSQ020B","OSQ020B","Questionnaire","numeric",6,9859,96.8943488943489
"2013-2014","quest__OSQ020C","OSQ020C","Questionnaire","numeric",3,10098,99.24324324324324
"2013-2014","quest__OSD030AA","OSD030AA","Questionnaire","numeric",47,10093,99.19410319410319
"2013-2014","quest__OSQ040AA","OSQ040AA","Questionnaire","numeric",3,10093,99.19410319410319
"2013-2014","quest__OSD050AA","OSD050AA","Questionnaire","numeric",4,10123,99.48894348894349
"2013-2014","quest__OSD030AB","OSD030AB","Questionnaire","numeric",10,10164,99.89189189189189
"2013-2014","quest__OSQ040AB","OSQ040AB","Questionnaire","numeric",3,10164,99.89189189189189
"2013-2014","quest__OSD050AB","OSD050AB","Questionnaire","numeric",4,10166,99.91154791154791
"2013-2014","quest__OSD030AC","OSD030AC","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSQ040AC","OSQ040AC","Questionnaire","numeric",1,10173,99.98034398034397
"2013-2014","quest__OSD050AC","OSD050AC","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSD030BA","OSD030BA","Questionnaire","numeric",76,9859,96.8943488943489
"2013-2014","quest__OSQ040BA","OSQ040BA","Questionnaire","numeric",2,9859,96.8943488943489
"2013-2014","quest__OSD050BA","OSD050BA","Questionnaire","numeric",3,10101,99.27272727272727
"2013-2014","quest__OSD030BB","OSD030BB","Questionnaire","numeric",32,10126,99.51842751842752
"2013-2014","quest__OSQ040BB","OSQ040BB","Questionnaire","numeric",2,10126,99.51842751842752
"2013-2014","quest__OSD050BB","OSD050BB","Questionnaire","numeric",3,10166,99.91154791154791
"2013-2014","quest__OSD030BC","OSD030BC","Questionnaire","numeric",14,10161,99.86240786240786
"2013-2014","quest__OSQ040BC","OSQ040BC","Questionnaire","numeric",2,10161,99.86240786240786
"2013-2014","quest__OSD050BC","OSD050BC","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSD030BD","OSD030BD","Questionnaire","numeric",5,10170,99.95085995085995
"2013-2014","quest__OSQ040BD","OSQ040BD","Questionnaire","numeric",2,10170,99.95085995085995
"2013-2014","quest__OSD050BD","OSD050BD","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSD030BE","OSD030BE","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSQ040BE","OSQ040BE","Questionnaire","numeric",1,10173,99.98034398034397
"2013-2014","quest__OSD030BF","OSD030BF","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSQ040BF","OSQ040BF","Questionnaire","numeric",1,10173,99.98034398034397
"2013-2014","quest__OSD030BG","OSD030BG","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSQ040BG","OSQ040BG","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSD030BH","OSD030BH","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSQ040BH","OSQ040BH","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSD030BI","OSD030BI","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSQ040BI","OSQ040BI","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSD030BJ","OSD030BJ","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSQ040BJ","OSQ040BJ","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSD030CA","OSD030CA","Questionnaire","numeric",45,10099,99.25307125307125
"2013-2014","quest__OSQ040CA","OSQ040CA","Questionnaire","numeric",2,10099,99.25307125307125
"2013-2014","quest__OSD050CA","OSD050CA","Questionnaire","numeric",4,10156,99.81326781326781
"2013-2014","quest__OSD030CB","OSD030CB","Questionnaire","numeric",8,10166,99.91154791154791
"2013-2014","quest__OSQ040CB","OSQ040CB","Questionnaire","numeric",3,10166,99.91154791154791
"2013-2014","quest__OSD050CB","OSD050CB","Questionnaire","numeric",1,10174,99.990171990172
"2013-2014","quest__OSD030CC","OSD030CC","Questionnaire","numeric",2,10173,99.98034398034397
"2013-2014","quest__OSQ040CC","OSQ040CC","Questionnaire","numeric",1,10173,99.98034398034397
"2013-2014","quest__OSQ080","OSQ080","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__OSQ090A","OSQ090A","Questionnaire","numeric",3,9253,90.93857493857493
"2013-2014","quest__OSQ100A","OSQ100A","Questionnaire","numeric",16,9939,97.68058968058968
"2013-2014","quest__OSD110A","OSD110A","Questionnaire","numeric",57,9939,97.68058968058968
"2013-2014","quest__OSQ120A","OSQ120A","Questionnaire","numeric",2,9253,90.93857493857493
"2013-2014","quest__OSQ090B","OSQ090B","Questionnaire","numeric",3,9933,97.62162162162163
"2013-2014","quest__OSQ100B","OSQ100B","Questionnaire","numeric",14,10104,99.3022113022113
